ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674962,44,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11297,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674963,44,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11273,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674965,44,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11284,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674973,0,4096,4096,0,0,0,0,-20,-20,4096,2073600,2073600,1080,11289,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674974,0,4096,4096,0,0,0,0,-20,-20,6144,2073600,2073600,1080,11278,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674975,0,4096,4096,0,0,0,0,-20,-20,8192,2073600,2073600,1080,11276,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674976,0,4096,4096,0,0,0,0,-20,-20,12288,2073600,2073600,1080,11281,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674977,0,4096,4096,0,0,0,0,-20,-20,16384,2073600,2073600,1080,11275,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674979,0,4096,4096,0,0,0,0,-20,-20,24576,493246,2073600,256,22340,short,100,100,-100,-100,100,-100,100,-100,100
1782674987,0,4096,4096,0,0,0,0,-10,-10,4096,2073600,2073600,1080,11286,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674988,0,4096,4096,0,0,0,0,-10,-10,6144,2073600,2073600,1080,11278,FULL,100,100,-100,-100,100,-100,100,-100,100
